id,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,duplicate_flag
Tiktok Live:Watch Live History:WatchLiveMap:7505319784817363734:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505319784817363734"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505319784817363734"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7505358944400788246:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505358944400788246"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505358944400788246"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7505358944400788246:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505358944400788246"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505358944400788246"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7505358944400788246:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505358944400788246"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7505358944400788246"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506162526633003798:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506162526633003798"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506162526633003798"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506162526633003798:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506162526633003798"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506162526633003798"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506162526633003798:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506162526633003798"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506162526633003798"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506169381832035074:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506169381832035074"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506169381832035074"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506169381832035074:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506169381832035074"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506169381832035074"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506169381832035074:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506169381832035074"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506169381832035074"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506188026594921238:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506188026594921238"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506188026594921238"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506188026594921238:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506188026594921238"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506188026594921238"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506188026594921238:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506188026594921238"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506188026594921238"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506197536923781910:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506197536923781910"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506197536923781910"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506197536923781910:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506197536923781910"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506197536923781910"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506197536923781910:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506197536923781910"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506197536923781910"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506198895979334422:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506198895979334422"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506198895979334422"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506198895979334422:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506198895979334422"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506198895979334422"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506198895979334422:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506198895979334422"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506198895979334422"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506543387839941398:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506543387839941398"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506543387839941398"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506543387839941398:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506543387839941398"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506543387839941398"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506543387839941398:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506543387839941398"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506543387839941398"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506566903533390614:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506566903533390614"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506566903533390614"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506566903533390614:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506566903533390614"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506566903533390614"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506566903533390614:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506566903533390614"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506566903533390614"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506866590214884119:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506866590214884119"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506866590214884119"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506866590214884119:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506866590214884119"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506866590214884119"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506866590214884119:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506866590214884119"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506866590214884119"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506893914994625302:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506893914994625302"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506893914994625302"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506893914994625302:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506893914994625302"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506893914994625302"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7506893914994625302:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506893914994625302"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7506893914994625302"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510505754353961750:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510505754353961750"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510505754353961750"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510505754353961750:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510505754353961750"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510505754353961750"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510505754353961750:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510505754353961750"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510505754353961750"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510540162985364246:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510540162985364246"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510540162985364246"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510540162985364246:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510540162985364246"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510540162985364246"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510540162985364246:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510540162985364246"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510540162985364246"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510887429453531926:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510887429453531926"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510887429453531926"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510887429453531926:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510887429453531926"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510887429453531926"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510887429453531926:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510887429453531926"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510887429453531926"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510909962941434646:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510909962941434646"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510909962941434646"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510909962941434646:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510909962941434646"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510909962941434646"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510909962941434646:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510909962941434646"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510909962941434646"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510912034113571606:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510912034113571606"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510912034113571606"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510912034113571606:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510912034113571606"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510912034113571606"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510912034113571606:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510912034113571606"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510912034113571606"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510915222069807894:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510915222069807894"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510915222069807894"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510915222069807894:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510915222069807894"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510915222069807894"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7510915222069807894:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510915222069807894"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7510915222069807894"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511451797668596502:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511451797668596502"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511451797668596502"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511451797668596502:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511451797668596502"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511451797668596502"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511451797668596502:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511451797668596502"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511451797668596502"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511595848539671318:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511595848539671318"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511595848539671318"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511595848539671318:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511595848539671318"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511595848539671318"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511595848539671318:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511595848539671318"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511595848539671318"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511989956848487191:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511989956848487191"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511989956848487191"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511989956848487191:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511989956848487191"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511989956848487191"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7511989956848487191:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511989956848487191"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7511989956848487191"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512002009315265302:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512002009315265302"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512002009315265302"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512002009315265302:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512002009315265302"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512002009315265302"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512002009315265302:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512002009315265302"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512002009315265302"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512029462775581462:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512029462775581462"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512029462775581462"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512029462775581462:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512029462775581462"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512029462775581462"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512029462775581462:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512029462775581462"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512029462775581462"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512042896728656663:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512042896728656663"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512042896728656663"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512042896728656663:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512042896728656663"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512042896728656663"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512042896728656663:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512042896728656663"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512042896728656663"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512044084329302806:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512044084329302806"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512044084329302806"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512044084329302806:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512044084329302806"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512044084329302806"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512044084329302806:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512044084329302806"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512044084329302806"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512356417656933142:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512356417656933142"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512356417656933142"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512356417656933142:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512356417656933142"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512356417656933142"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7512356417656933142:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512356417656933142"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7512356417656933142"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7517330524805810966:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517330524805810966"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517330524805810966"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7517330524805810966:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517330524805810966"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517330524805810966"", ""Comments""]","[""CommentContent""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7517330524805810966:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517330524805810966"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517330524805810966"", ""Comments""]","[""RawTime""]",list,number,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7517351433877490454:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517351433877490454"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517351433877490454"", ""Comments""]","[""CommentTime""]",list,string,,,No
Tiktok Live:Watch Live History:WatchLiveMap:7517351433877490454:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517351433877490454"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7517351433877490454"", ""Comments""]","[""CommentContent""]",list,string,,,No
